id,symbol,symbolName,slug,bscContract,isSold,isTrading,prevPrice,price,sellPrice,percentageDiff,sellPercentageDiff,datetime,sellDatetime
5354,PEAK,PEAKDEFI,peakdefi,0x630d98424efe0ea27fb1b3ab7741907dffeaad78,0,0,182.0097053145447,182.0097053145447,,0.0,,2021-09-16 20:04:06.868344,
7824,VAI,Vai,vai,0x4bd17003473389a42daf6a0a729f6fdb328bbbd7,0,0,0.002037305512827928,0.002037305512827928,,0.0,,2021-09-16 20:04:07.078587,
4797,SPAZ,Swapcoinz,swapcoinz,0x37109a51e712471bd2c72d8d70718627e7ff0032,0,0,0.011430864003300664,0.011430864003300664,,0.0,,2021-09-16 20:04:07.273041,
8449,EGG,Goose Finance,goose-finance,0xF952Fc3ca7325Cc27D15885d37117676d25BfdA6,0,0,0.001120430466771806,0.001120430466771806,,0.0,,2021-09-16 20:04:07.473514,
2528,DTH,Dether,dether,0xdc42728b0ea910349ed3c6e1c9dc06b5fb591f98,0,0,2.5249969401595e-05,2.5249969401595e-05,,0.0,,2021-09-16 20:04:07.602481,
8561,KEYFI,KeyFi,keyfi,0x4b6000f9163de2e3f0a01ec37e06e1469dbbce9d,0,0,2.7139350245031e-05,2.7139350245031e-05,,0.0,,2021-09-16 20:04:07.723126,
8543,KANGAL,Kangal,kangal,0xd632Bd021a07AF70592CE1E18717Ab9aA126DECB,0,0,1.660623033e-08,1.660623033e-08,,0.0,,2021-09-16 20:04:07.837518,
7867,BCP,Bitcashpay,bitcashpay,0xB44a9B6905aF7c801311e8F4E76932ee959c663C,0,0,6.1895090087197335,6.1895090087197335,,0.0,,2021-09-16 20:04:07.963867,
5894,DYT,DoYourTip,doyourtip,0x740623d2c797b7d8d1ecb98e9b4afcf99ec31e14,0,0,0.000878353215177537,0.000878353215177537,,0.0,,2021-09-16 20:04:08.090969,
5963,CNS,Centric Swap,centric-swap,0xF6Cb4ad242BaB681EfFc5dE40f7c8FF921a12d63,0,0,85.37582169762238,85.37582169762238,,0.0,,2021-09-16 20:04:08.211495,
4207,BIRD,Birdchain,birdchain,0xc9c7c6a590e82c576de7553142d47a5fb63f9e90,0,0,2.905957579321e-06,2.905957579321e-06,,0.0,,2021-09-16 20:04:08.360040,
9121,CUE,CUE Protocol,cue-protocol,0x9b9d617d3445f0147ece2322bace8db2768d2770,0,0,0.12323119060312293,0.12323119060312293,,0.0,,2021-09-16 20:04:08.564880,
3051,BBK,Bitblocks,bitblocks,0x9045b0eda6b6a556cf9b3d81c2db47411714f847,0,0,2.439370472703e-06,2.439370472703e-06,,0.0,,2021-09-16 20:04:08.726979,
